Timestamp,WorkerID,IPAddress,CPU_Cores,Browser,Status
2025-08-06T07:51:32.944Z,worker-mdzo21q8a6cz4aqcwon,123.49.52.54,8,"Chrome on Android",Connected
2025-08-06T07:51:33.144Z,worker-mdzo2deruzxworzvcuo,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T07:51:33.223Z,worker-mdzo11v0ahnsnk3s0gh,123.49.52.54,8,"Chrome on Android",Connected
2025-08-06T07:51:33.487Z,worker-mdzo30ulolo3ko0rrif,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T07:51:33.671Z,worker-mdzo2etrzeavbtamy5,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T07:51:34.080Z,worker-mdzo2z772v72cqjw8r1,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T07:51:34.247Z,worker-mdzo2kj0kiar4k4ot8q,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T07:51:34.893Z,worker-mdzo2z3vlbhs3mry4vd,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T07:51:35.764Z,worker-mdzo2hzvw4eguyxc8d8,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T07:51:36.293Z,worker-mdzo2jt3kfdue87a2fh,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T07:59:50.897Z,worker-mdzo2deruzxworzvcuo,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T07:59:51.427Z,worker-mdzo2jt3kfdue87a2fh,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T07:59:51.596Z,worker-mdznzjfvik0mi4n3gg,123.49.52.54,12,"Chrome on Windows",Connected
2025-08-06T07:59:51.955Z,worker-mdzo2goouzpo0s6wrcm,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T07:59:52.491Z,worker-mdzo2kj0kiar4k4ot8q,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T07:59:53.025Z,worker-mdzo2fnvx7qece1j29,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T07:59:53.565Z,worker-mdzo2hzvw4eguyxc8d8,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T07:59:54.098Z,worker-mdzo2etrzeavbtamy5,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T07:59:54.206Z,worker-mdzo0z3xi1c1k399igd,123.49.52.54,8,"Chrome on Android",Connected
2025-08-06T08:00:04.444Z,worker-mdzo316dgsbvaww0m,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T08:00:05.045Z,worker-mdzo2z772v72cqjw8r1,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T08:00:05.635Z,worker-mdzo30wpuhhdggcnoel,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T08:00:06.256Z,worker-mdzo2z3vlbhs3mry4vd,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T08:00:06.853Z,worker-mdzo30ulolo3ko0rrif,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T08:00:34.999Z,worker-mdznahb656dhuuaqgo5,123.49.52.54,8,"Chrome on Android",Connected
2025-08-06T08:01:14.118Z,worker-mdzoik4itno5ft7zd5a,123.49.52.54,8,"Chrome on Android",Connected
2025-08-06T08:01:21.029Z,worker-mdzo11v0ahnsnk3s0gh,123.49.52.54,8,"Chrome on Android",Connected
2025-08-06T08:01:42.899Z,worker-mdznzjfvik0mi4n3gg,123.49.52.54,12,"Chrome on Windows",Disconnected
2025-08-06T08:01:43.601Z,worker-mdzoj3ucjbivs9r6zum,123.49.52.54,12,"Chrome on Windows",Connected
2025-08-06T08:01:49.685Z,worker-mdzo316dgsbvaww0m,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T08:01:50.800Z,worker-mdzo30wpuhhdggcnoel,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T08:01:51.026Z,worker-mdzojcx7dwvfa559x6f,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T08:01:51.756Z,worker-mdzojdhdfgia5r5y2o,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T08:01:52.055Z,worker-mdzo30ulolo3ko0rrif,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T08:01:53.033Z,worker-mdzojeh151mcs86zpo5,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T08:01:53.120Z,worker-mdzo2z772v72cqjw8r1,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T08:01:54.086Z,worker-mdzo2z3vlbhs3mry4vd,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T08:01:54.146Z,worker-mdzojf8yy0jrsptyi4b,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T08:01:55.061Z,worker-mdzojg0w3qbh6i1zzo8,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T08:03:23.691Z,worker-mdzo2jt3kfdue87a2fh,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T08:03:24.286Z,worker-mdzo2fnvx7qece1j29,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T08:03:28.060Z,worker-mdzojcx7dwvfa559x6f,202.40.184.247,8,"Firefox on Windows",Connected
2025-08-06T08:03:35.965Z,worker-mdzo2etrzeavbtamy5,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T08:03:39.050Z,worker-mdzo2kj0kiar4k4ot8q,123.49.52.54,12,"Firefox on Windows",Connected
