Timestamp,WorkerID,IPAddress,CPU_Cores,Browser,Status
2025-08-08T18:46:08.947Z,worker-me33k8tqmc5grsrokm,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:46:09.485Z,worker-me33k4xi5fwl1iyjg0j,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:46:20.917Z,worker-me3615z1o9t0jg17go,160.202.144.166,8,"Firefox on Windows",Disconnected
2025-08-08T18:46:22.195Z,worker-me36fwtz79a2byrn3ct,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-08T18:46:43.963Z,worker-me36gcx1ne16kw7aidr,160.202.144.166,8,"Chrome on Android",Connected
2025-08-08T18:47:05.105Z,worker-me36gtc5j2isq0p5e6,160.202.144.166,8,"Chrome on Android",Connected
2025-08-08T18:47:38.720Z,worker-me36hizw03v1bikxqnzr,160.202.144.166,8,"Chrome on Android",Connected
2025-08-08T18:47:45.957Z,worker-me36hizw03v1bikxqnzr,160.202.144.166,8,"Chrome on Android",Disconnected
2025-08-08T18:47:46.678Z,worker-me36hpcil5cxt660jon,160.202.144.166,8,"Chrome on Android",Connected
2025-08-08T18:48:05.637Z,worker-me33rm03ea9u5w2u346,160.202.144.166,8,"Chrome on Android",Connected
2025-08-08T18:48:06.403Z,worker-me33rm03ea9u5w2u346,160.202.144.166,8,"Chrome on Android",Disconnected
2025-08-08T18:48:08.471Z,worker-me36i5722jigtopnoq5,160.202.144.166,8,"Chrome on Android",Connected
2025-08-08T18:48:20.422Z,worker-me33j7kkgjjwdz0ivq8,160.202.144.166,8,"Chrome on Windows",Disconnected
2025-08-08T18:48:21.362Z,worker-me36igpfn78ujl9td2s,160.202.144.166,8,"Chrome on Windows",Connected
2025-08-08T18:48:22.787Z,worker-me33i7bk1zperoukahe,160.202.144.166,8,"Chrome on Windows",Disconnected
2025-08-08T18:48:23.469Z,worker-me36iicy9lzp9q86aqb,160.202.144.166,8,"Chrome on Windows",Connected
2025-08-08T18:48:29.134Z,worker-me36imqanmhrk8bceed,160.202.144.166,2,"Chrome on Windows",Connected
2025-08-08T18:48:32.265Z,worker-me36ip43gqburyhb6sc,160.202.144.166,2,"Chrome on Windows",Connected
2025-08-08T18:48:55.133Z,worker-me33k1yg1xtqa2a3tiz,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-08T18:48:56.281Z,worker-me36j5sogtozeewfvnf,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:48:56.952Z,worker-me33k4xi5fwl1iyjg0j,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-08T18:48:57.738Z,worker-me36j6x5l8sf40zpkaa,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:48:59.462Z,worker-me33k8tqmc5grsrokm,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-08T18:49:00.252Z,worker-me36j8ur7oesmlsv2nl,123.49.52.54,12,"Firefox on Windows",Connected
