Timestamp,WorkerID,IPAddress,CPU_Cores,Browser,Status
2025-07-30T04:53:12.744Z,worker-mdphhjmfkwygoxzykoe,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:53:12.747Z,worker-mdphhggb4rlds1nckjj,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:53:12.932Z,worker-mdoarc4csukil64i3m,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:54:19.359Z,worker-mdphr6kny00zfm347p,192.168.0.102,8,"Chrome on Android",Connected
2025-07-30T04:54:22.321Z,worker-mdphr6kny00zfm347p,192.168.0.102,8,"Chrome on Android",Disconnected
2025-07-30T04:54:22.550Z,worker-mdphr9oowh2dqzvtlk,192.168.0.102,8,"Chrome on Android",Connected
2025-07-30T04:54:47.977Z,worker-mdphrn9x3myx7h8m1up,192.168.0.152,8,"Chrome on Android",Connected
2025-07-30T04:54:50.173Z,worker-mdphrqzbk4ya80qgqm,192.168.0.152,8,"Chrome on Android",Connected
2025-07-30T05:00:12.966Z,worker-mdphrqzbk4ya80qgqm,192.168.0.152,8,"Chrome on Android",Disconnected
2025-07-30T05:00:15.198Z,worker-mdphrn9x3myx7h8m1up,192.168.0.152,8,"Chrome on Android",Disconnected
2025-07-30T05:00:59.415Z,worker-mdphr9oowh2dqzvtlk,192.168.0.102,8,"Chrome on Android",Disconnected
2025-07-30T05:01:26.656Z,worker-mdpi071wb3hiq91w2om,192.168.0.124,8,"Firefox on Windows",Connected
2025-07-30T05:01:28.992Z,worker-mdpi09optvozow3oc1g,192.168.0.124,8,"Firefox on Windows",Connected
2025-07-30T05:01:33.250Z,worker-mdpi0bht9557qcc5c17,192.168.0.124,8,"Firefox on Windows",Connected
2025-07-30T05:02:08.812Z,worker-mdpi0wfju2cqgqegsq,192.168.0.124,8,"Firefox on Windows",Connected
2025-07-30T05:02:15.810Z,worker-mdphrqzbk4ya80qgqm,192.168.0.152,8,"Chrome on Android",Connected
2025-07-30T05:02:36.882Z,worker-mdphr9oowh2dqzvtlk,192.168.0.102,8,"Chrome on Android",Connected
2025-07-30T05:05:34.932Z,worker-mdphhi77pze9wgdllpq,192.168.0.113,12,"Firefox on Windows",Disconnected
2025-07-30T05:05:34.982Z,worker-mdphhggb4rlds1nckjj,192.168.0.113,12,"Firefox on Windows",Disconnected
2025-07-30T05:05:37.125Z,worker-mdphhjmfkwygoxzykoe,192.168.0.113,12,"Firefox on Windows",Disconnected
2025-07-30T05:05:37.140Z,worker-mdoar2qcik4tx1y53ir,192.168.0.113,12,"Firefox on Windows",Disconnected
2025-07-30T05:06:05.663Z,worker-mdpi6bp0ry9mwru3ilf,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T05:06:18.891Z,worker-mdpi6bp0ry9mwru3ilf,192.168.0.113,12,"Firefox on Windows",Disconnected
2025-07-30T05:07:00.660Z,worker-mdphrqzbk4ya80qgqm,192.168.0.152,8,"Chrome on Android",Disconnected
2025-07-30T05:11:18.422Z,worker-mdpid3ljuzc1cxo2l2,192.168.0.152,8,"Chrome on Android",Connected
2025-07-30T05:16:43.788Z,worker-mdphr9oowh2dqzvtlk,192.168.0.102,8,"Chrome on Android",Disconnected
2025-07-30T05:16:49.674Z,worker-mdphr9oowh2dqzvtlk,192.168.0.102,8,"Chrome on Android",Connected
2025-07-30T05:16:54.472Z,worker-mdpid3ljuzc1cxo2l2,192.168.0.152,8,"Chrome on Android",Disconnected
2025-07-30T05:17:13.619Z,worker-mdphr9oowh2dqzvtlk,192.168.0.102,8,"Chrome on Android",Disconnected
2025-07-30T05:31:47.732Z,worker-mdoarc4csukil64i3m,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T05:31:49.045Z,worker-mdpi0bht9557qcc5c17,192.168.0.124,8,"Firefox on Windows",Connected
2025-07-30T05:31:54.315Z,worker-mdpi071wb3hiq91w2om,192.168.0.124,8,"Firefox on Windows",Connected
2025-07-30T05:31:54.404Z,worker-mdpi09optvozow3oc1g,192.168.0.124,8,"Firefox on Windows",Connected
2025-07-30T05:31:54.468Z,worker-mdpi0wfju2cqgqegsq,192.168.0.124,8,"Firefox on Windows",Connected
2025-07-30T05:32:09.545Z,worker-mdphr9oowh2dqzvtlk,192.168.0.102,8,"Chrome on Android",Connected
2025-07-30T05:32:27.337Z,worker-mdoarc4csukil64i3m,192.168.0.113,12,"Firefox on Windows",Disconnected
2025-07-30T05:32:28.183Z,worker-mdpj4akrgksw9eq00r5,192.168.56.1,12,"Firefox on Windows",Connected
2025-07-30T05:32:42.920Z,worker-mdphr9oowh2dqzvtlk,192.168.0.102,8,"Chrome on Android",Disconnected
2025-07-30T05:34:05.685Z,worker-mdpj4akrgksw9eq00r5,192.168.56.1,12,"Firefox on Windows",Disconnected
2025-07-30T05:34:06.309Z,worker-mdpj6eagp0xpwga15ns,192.168.56.1,12,"Firefox on Windows",Connected
2025-07-30T05:34:16.287Z,worker-mdpi071wb3hiq91w2om,192.168.0.124,8,"Firefox on Windows",Disconnected
